id,area_kmsq,landsat:scene_id,platform,datetime,eo:cloud_cover,annotated_sites
LC08_L1TP_195027_20150830_20200908_02_T1,19271.7223,LC81950272015242LGN01,LANDSAT_8,2015-08-30T10:16:18.777972Z,1.3,"CH_R001_0000, CH_R001_0002, CH_R001_0004, CH_R001_0010, CH_R001_0011, CH_R001_0013, CH_R001_0014, CH_R001_0022, CH_R001_0024, CH_R001_0031, CH_R001_0034, CH_R001_0036, CH_R001_0039, CH_R001_0043, CH_R001_0050, CH_R001_0053, CH_R001_0057, CH_R001_0058, CH_R002_0026, CH_R002_0029, CH_Rxxx_0026, CH_Rxxx_0060, CH_Rxxx_0061, CH_Rxxx_0070, CH_Rxxx_0072, CH_Rxxx_0079, CH_Rxxx_0087"
LC08_L2SP_195027_20150830_20200908_02_T1_SR,36561.4748,LC81950272015242LGN01,LANDSAT_8,2015-08-30T10:16:18.777972Z,1.3,
LC08_L1TP_195028_20150830_20200908_02_T1,4780.474684,LC81950282015242LGN01,LANDSAT_8,2015-08-30T10:16:42.669009Z,3.97,
LC08_L2SP_195028_20150830_20200908_02_T1_SR,36553.55913,LC81950282015242LGN01,LANDSAT_8,2015-08-30T10:16:42.669009Z,3.97,
LC08_L1TP_042033_20150830_20200908_02_T1,1118.384669,LC80420332015242LGN01,LANDSAT_8,2015-08-30T18:33:07.531868Z,14.82,
LC08_L2SP_042033_20150830_20200908_02_T1_SR,36449.63781,LC80420332015242LGN01,LANDSAT_8,2015-08-30T18:33:07.531868Z,14.82,
LC08_L1TP_074090_20150830_20200908_02_T1,1269.155745,LC80740902015242LGN01,LANDSAT_8,2015-08-30T22:13:37.138639Z,78.38,
LC08_L2SP_074090_20150830_20200908_02_T1_SR,36967.14223,LC80740902015242LGN01,LANDSAT_8,2015-08-30T22:13:37.138639Z,78.38,
LC08_L1GT_170083_20150831_20200908_02_T2,589.1499446,LC81700832015243LGN01,LANDSAT_8,2015-08-31T08:04:07.834817Z,99.99,
LC08_L2SP_170083_20150831_20200908_02_T2_SR,36836.92,LC81700832015243LGN01,LANDSAT_8,2015-08-31T08:04:07.834817Z,99.99,
LC08_L1GT_170084_20150831_20200908_02_T2,1201.298242,LC81700842015243LGN01,LANDSAT_8,2015-08-31T08:04:31.785158Z,81.13,
LC08_L2SP_170084_20150831_20200908_02_T2_SR,36877.95775,LC81700842015243LGN01,LANDSAT_8,2015-08-31T08:04:31.785158Z,81.13,
LC08_L1TP_186022_20150831_20200908_02_T1,1697.924295,LC81860222015243LGN01,LANDSAT_8,2015-08-31T09:18:42.177062Z,70.66,
LC08_L2SP_186022_20150831_20200908_02_T1_SR,36654.3,LC81860222015243LGN01,LANDSAT_8,2015-08-31T09:18:42.177062Z,70.66,
LC08_L1TP_218075_20150831_20200908_02_T1,1063.485357,LC82180752015243LGN02,LANDSAT_8,2015-08-31T12:57:35.258108Z,0.01,"BR_Rxxx_0039, BR_Rxxx_0051"
LC08_L2SP_218075_20150831_20200908_02_T1_SR,36655.11943,LC82180752015243LGN02,LANDSAT_8,2015-08-31T12:57:35.258108Z,0.01,
LC08_L1TP_218076_20150831_20200908_02_T1,2028.237987,LC82180762015243LGN02,LANDSAT_8,2015-08-31T12:57:59.199977Z,0.27,
LC08_L2SP_218076_20150831_20200908_02_T1_SR,36703.37476,LC82180762015243LGN02,LANDSAT_8,2015-08-31T12:57:59.199977Z,0.27,
LC08_L1TP_017039_20150831_20200908_02_T1,1871.743887,LC80170392015243LGN01,LANDSAT_8,2015-08-31T16:01:00.490706Z,68.92,
LC08_L2SP_017039_20150831_20200908_02_T1_SR,36516.36219,LC80170392015243LGN01,LANDSAT_8,2015-08-31T16:01:00.490706Z,68.92,
LC08_L1TP_029031_20150904_20200908_02_T1,656.557388,LC80290312015247LGN01,LANDSAT_8,2015-09-04T17:12:00.394275Z,21.5,
LC08_L2SP_029031_20150904_20200908_02_T1_SR,36561.57639,LC80290312015247LGN01,LANDSAT_8,2015-09-04T17:12:00.394275Z,21.5,
LC08_L1TP_020030_20150905_20200908_02_T1,36583.06814,LC80200302015248LGN01,LANDSAT_8,2015-09-05T16:15:59.747189Z,48.93,
LC08_L2SP_020030_20150905_20200908_02_T1_SR,36583.06814,LC80200302015248LGN01,LANDSAT_8,2015-09-05T16:15:59.747189Z,48.93,
LC08_L1TP_020031_20150905_20200908_02_T1,36571.8607,LC80200312015248LGN01,LANDSAT_8,2015-09-05T16:16:23.638226Z,81,
LC08_L2SP_020031_20150905_20200908_02_T1_SR,36571.8607,LC80200312015248LGN01,LANDSAT_8,2015-09-05T16:16:23.638226Z,81,
LC08_L1TP_196027_20150906_20200908_02_T1,5290.19113,LC81960272015249LGN01,LANDSAT_8,2015-09-06T10:22:32.126815Z,59.92,
LC08_L2SP_196027_20150906_20200908_02_T1_SR,36585.87749,LC81960272015249LGN01,LANDSAT_8,2015-09-06T10:22:32.126815Z,59.92,
LC08_L1TP_043032_20150906_20200908_02_T1,2162.459734,LC80430322015249LGN01,LANDSAT_8,2015-09-06T18:38:57.163330Z,34.89,
LC08_L2SP_043032_20150906_20200908_02_T1_SR,36496.76446,LC80430322015249LGN01,LANDSAT_8,2015-09-06T18:38:57.163330Z,34.89,
LC08_L1TP_043033_20150906_20200908_02_T1,2395.884419,LC80430332015249LGN01,LANDSAT_8,2015-09-06T18:39:21.050131Z,0.68,"US_R005_0007, US_R005_0017, US_R005_0024, US_R005_0034"
LC08_L2SP_043033_20150906_20200908_02_T1_SR,36495.79968,LC80430332015249LGN01,LANDSAT_8,2015-09-06T18:39:21.050131Z,0.68,
LC08_L1TP_171083_20150907_20200908_02_T1,1490.003329,LC81710832015250LGN01,LANDSAT_8,2015-09-07T08:10:21.636850Z,76.69,
LC08_L2SP_171083_20150907_20200908_02_T1_SR,36822.22278,LC81710832015250LGN01,LANDSAT_8,2015-09-07T08:10:21.636850Z,76.69,
LC08_L1TP_171084_20150907_20200908_02_T1,802.5959607,LC81710842015250LGN01,LANDSAT_8,2015-09-07T08:10:45.595663Z,98.11,
LC08_L2SP_171084_20150907_20200908_02_T1_SR,36867.02434,LC81710842015250LGN01,LANDSAT_8,2015-09-07T08:10:45.595663Z,98.11,
LC08_L1TP_187022_20150907_20200908_02_T1,1698.66188,LC81870222015250LGN01,LANDSAT_8,2015-09-07T09:24:55.991800Z,74.77,
LC08_L2SP_187022_20150907_20200908_02_T1_SR,36658.56263,LC81870222015250LGN01,LANDSAT_8,2015-09-07T09:24:55.991800Z,74.77,
LC08_L1TP_219076_20150907_20200908_02_T1,8483.260386,LC82190762015250LGN01,LANDSAT_8,2015-09-07T13:04:13.103665Z,85.18,
LC08_L2SP_219076_20150907_20200908_02_T1_SR,36686,LC82190762015250LGN01,LANDSAT_8,2015-09-07T13:04:13.103665Z,85.18,
LC08_L1TP_018036_20150907_20200908_02_T1,1511.600023,LC80180362015250LGN01,LANDSAT_8,2015-09-07T16:06:02.780589Z,74.48,
LC08_L2SP_018036_20150907_20200908_02_T1_SR,36526.70287,LC80180362015250LGN01,LANDSAT_8,2015-09-07T16:06:02.780589Z,74.48,
LC08_L1TP_018037_20150907_20200908_02_T1,719.4634491,LC80180372015250LGN01,LANDSAT_8,2015-09-07T16:06:26.671626Z,89.25,
LC08_L2SP_018037_20150907_20200908_02_T1_SR,36525.4781,LC80180372015250LGN01,LANDSAT_8,2015-09-07T16:06:26.671626Z,89.25,
LC08_L1TP_114034_20150908_20200908_02_T1,12031.00065,LC81140342015251LGN01,LANDSAT_8,2015-09-08T01:58:33.524986Z,17.87,KR_R003_0062
LC08_L2SP_114034_20150908_20200908_02_T1_SR,36542.29061,LC81140342015251LGN01,LANDSAT_8,2015-09-08T01:58:33.524986Z,17.87,
LC08_L1TP_194027_20150908_20200908_02_T1,8968.935134,LC81940272015251LGN01,LANDSAT_8,2015-09-08T10:10:11.805513Z,16.25,CH_Rxxx_0061
LC08_L2SP_194027_20150908_20200908_02_T1_SR,36571.35848,LC81940272015251LGN01,LANDSAT_8,2015-09-08T10:10:11.805513Z,16.25,
LC08_L1TP_041036_20150908_20200908_02_T1,4100.734164,LC80410362015251LGN02,LANDSAT_8,2015-09-08T18:28:12.385024Z,0.57,
LC08_L2SP_041036_20150908_20200908_02_T1_SR,36524.34042,LC80410362015251LGN02,LANDSAT_8,2015-09-08T18:28:12.385024Z,0.57,
LC08_L1TP_041037_20150908_20200908_02_T1,2558.222647,LC80410372015251LGN02,LANDSAT_8,2015-09-08T18:28:36.280297Z,0.67,
LC08_L2SP_041037_20150908_20200908_02_T1_SR,36531.7,LC80410372015251LGN02,LANDSAT_8,2015-09-08T18:28:36.280297Z,0.67,
LC08_L1TP_073090_20150908_20200908_02_T1,1269.155745,LC80730902015251LGN01,LANDSAT_8,2015-09-08T22:07:30.411879Z,17.8,NZ_R002_0073
LC08_L2SP_073090_20150908_20200908_02_T1_SR,36975.02722,LC80730902015251LGN01,LANDSAT_8,2015-09-08T22:07:30.411879Z,17.8,
LC08_L1TP_073091_20150908_20200908_02_T1,744.5667147,LC80730912015251LGN01,LANDSAT_8,2015-09-08T22:07:54.374928Z,11.74,
LC08_L2SP_073091_20150908_20200908_02_T1_SR,37007.14012,LC80730912015251LGN01,LANDSAT_8,2015-09-08T22:07:54.374928Z,11.74,
LC08_L1GT_217076_20150909_20200908_02_T2,7909.902203,LC82170762015252LGN02,LANDSAT_8,2015-09-09T12:51:52.748579Z,99.1,
LC08_L2SP_217076_20150909_20200908_02_T2_SR,36691.70704,LC82170762015252LGN02,LANDSAT_8,2015-09-09T12:51:52.748579Z,99.1,
LC08_L1TP_016039_20150909_20200908_02_T1,1877.44165,LC80160392015252LGN01,LANDSAT_8,2015-09-09T15:54:54.060501Z,20.47,
LC08_L2SP_016039_20150909_20200908_02_T1_SR,36518.61167,LC80160392015252LGN01,LANDSAT_8,2015-09-09T15:54:54.060501Z,20.47,
LC08_L1TP_160042_20150910_20200908_02_T1,1828.738069,LC81600422015253LGN01,LANDSAT_8,2015-09-10T06:46:03.582705Z,0.01,
LC08_L2SP_160042_20150910_20200908_02_T1_SR,36501.29329,LC81600422015253LGN01,LANDSAT_8,2015-09-10T06:46:03.582705Z,0.01,
LC08_L1TP_160043_20150910_20200908_02_T1,5798.895091,LC81600432015253LGN01,LANDSAT_8,2015-09-10T06:46:27.486450Z,0,"AE_R001_0059, AE_R001_0209, AE_R001_0223, AE_R001_0316, AE_R001_0327"
LC08_L2SP_160043_20150910_20200908_02_T1_SR,36490.00335,LC81600432015253LGN01,LANDSAT_8,2015-09-10T06:46:27.486450Z,0,
LC08_L1TP_021030_20150912_20200908_02_T1,36579.47985,LC80210302015255LGN01,LANDSAT_8,2015-09-12T16:22:14.892368Z,78.77,
LC08_L2SP_021030_20150912_20200908_02_T1_SR,36579.47985,LC80210302015255LGN01,LANDSAT_8,2015-09-12T16:22:14.892368Z,78.77,
LC08_L1TP_028031_20150913_20200908_02_T1,1802.441461,LC80280312015256LGN02,LANDSAT_8,2015-09-13T17:05:55.099594Z,0.01,
LC08_L2SP_028031_20150913_20200908_02_T1_SR,36565.71653,LC80280312015256LGN02,LANDSAT_8,2015-09-13T17:05:55.099594Z,0.01,
LC08_L1TP_028032_20150913_20200908_02_T1,735.0552277,LC80280322015256LGN02,LANDSAT_8,2015-09-13T17:06:18.986395Z,0.62,
LC08_L2SP_028032_20150913_20200908_02_T1_SR,36561.55456,LC80280322015256LGN02,LANDSAT_8,2015-09-13T17:06:18.986395Z,0.62,
LC08_L1TP_003072_20150914_20200908_02_T1,1549.893574,LC80030722015257LGN01,LANDSAT_8,2015-09-14T14:47:45.240195Z,27.44,
LC08_L2SP_003072_20150914_20200908_02_T1_SR,36564.98274,LC80030722015257LGN01,LANDSAT_8,2015-09-14T14:47:45.240195Z,27.44,
LC08_L1TP_019036_20150914_20200908_02_T1,2289.88338,LC80190362015257LGN01,LANDSAT_8,2015-09-14T16:12:17.599670Z,0.02,
LC08_L2SP_019036_20150914_20200908_02_T1_SR,36518.07832,LC80190362015257LGN01,LANDSAT_8,2015-09-14T16:12:17.599670Z,0.02,
LC08_L1TP_115034_20150915_20200908_02_T1,16599.77546,LC81150342015258LGN01,LANDSAT_8,2015-09-15T02:04:48.276282Z,19.33,"KR_R003_0012, KR_R003_0052"
LC08_L2SP_115034_20150915_20200908_02_T1_SR,36534.04889,LC81150342015258LGN01,LANDSAT_8,2015-09-15T02:04:48.276282Z,19.33,
LC08_L1TP_163042_20150915_20200908_02_T1,18595.05128,LC81630422015258LGN01,LANDSAT_8,2015-09-15T07:04:38.718643Z,0,"BH_R001_0016, BH_R001_0021, BH_R001_0026, BH_R001_0031"
LC08_L2SP_163042_20150915_20200908_02_T1_SR,36508.2147,LC81630422015258LGN01,LANDSAT_8,2015-09-15T07:04:38.718643Z,0,
LC08_L1TP_195027_20150915_20200908_02_T1,19224.97516,LC81950272015258LGN01,LANDSAT_8,2015-09-15T10:16:26.501747Z,91.34,
LC08_L2SP_195027_20150915_20200908_02_T1_SR,36571.82718,LC81950272015258LGN01,LANDSAT_8,2015-09-15T10:16:26.501747Z,91.34,
LC08_L1TP_195028_20150915_20200908_02_T1,4750.867538,LC81950282015258LGN01,LANDSAT_8,2015-09-15T10:16:50.380076Z,96.34,
LC08_L2SP_195028_20150915_20200908_02_T1_SR,36556.84438,LC81950282015258LGN01,LANDSAT_8,2015-09-15T10:16:50.380076Z,96.34,
LC08_L1TP_042033_20150915_20200908_02_T1,1155.632705,LC80420332015258LGN01,LANDSAT_8,2015-09-15T18:33:15.353069Z,51.16,
LC08_L2SP_042033_20150915_20200908_02_T1_SR,36450.47793,LC80420332015258LGN01,LANDSAT_8,2015-09-15T18:33:15.353069Z,51.16,
LC08_L1TP_074090_20150915_20200908_02_T1,1269.155745,LC80740902015258LGN01,LANDSAT_8,2015-09-15T22:13:45.019158Z,88.12,
LC08_L2SP_074090_20150915_20200908_02_T1_SR,36964.34457,LC80740902015258LGN01,LANDSAT_8,2015-09-15T22:13:45.019158Z,88.12,
LC08_L1TP_170083_20150916_20200908_02_T1,608.5576356,LC81700832015259LGN01,LANDSAT_8,2015-09-16T08:04:15.829726Z,49.03,
LC08_L2SP_170083_20150916_20200908_02_T1_SR,36832.18928,LC81700832015259LGN01,LANDSAT_8,2015-09-16T08:04:15.829726Z,49.03,
LC08_L1TP_170084_20150916_20200908_02_T1,1234.617789,LC81700842015259LGN01,LANDSAT_8,2015-09-16T08:04:39.788539Z,61.88,
LC08_L2SP_170084_20150916_20200908_02_T1_SR,36878.6,LC81700842015259LGN01,LANDSAT_8,2015-09-16T08:04:39.788539Z,61.88,
LC08_L1TP_186022_20150916_20200908_02_T1,1698.66188,LC81860222015259LGN01,LANDSAT_8,2015-09-16T09:18:50.176210Z,73.24,
LC08_L2SP_186022_20150916_20200908_02_T1_SR,36656.23509,LC81860222015259LGN01,LANDSAT_8,2015-09-16T09:18:50.176210Z,73.24,
LC08_L1TP_218075_20150916_20200908_02_T1,1030.198398,LC82180752015259LGN02,LANDSAT_8,2015-09-16T12:57:43.320804Z,2.99,"BR_Rxxx_0039, BR_Rxxx_0051"
LC08_L2SP_218075_20150916_20200908_02_T1_SR,36654.0728,LC82180752015259LGN02,LANDSAT_8,2015-09-16T12:57:43.320804Z,2.99,
LC08_L1TP_218076_20150916_20200908_02_T1,1947.299292,LC82180762015259LGN02,LANDSAT_8,2015-09-16T12:58:07.262673Z,5.75,
LC08_L2SP_218076_20150916_20200908_02_T1_SR,36707.74999,LC82180762015259LGN02,LANDSAT_8,2015-09-16T12:58:07.262673Z,5.75,
LC08_L1TP_029031_20150920_20200908_02_T1,872.7724752,LC80290312015263LGN01,LANDSAT_8,2015-09-20T17:12:09.041765Z,0.76,
LC08_L2SP_029031_20150920_20200908_02_T1_SR,36567.01354,LC80290312015263LGN01,LANDSAT_8,2015-09-20T17:12:09.041765Z,0.76,
LC08_L1TP_020030_20150921_20200908_02_T1,36589.31527,LC80200302015264LGN02,LANDSAT_8,2015-09-21T16:16:08.064447Z,0.51,
LC08_L2SP_020030_20150921_20200908_02_T1_SR,36589.31527,LC80200302015264LGN02,LANDSAT_8,2015-09-21T16:16:08.064447Z,0.51,
LC08_L1TP_020031_20150921_20200908_02_T1,36571.97614,LC80200312015264LGN02,LANDSAT_8,2015-09-21T16:16:31.955484Z,6.29,
LC08_L2SP_020031_20150921_20200908_02_T1_SR,36571.97614,LC80200312015264LGN02,LANDSAT_8,2015-09-21T16:16:31.955484Z,6.29,
LC08_L1GT_196027_20150922_20200908_02_T2,5139.012046,LC81960272015265LGN01,LANDSAT_8,2015-09-22T10:22:40.173136Z,99.92,
LC08_L2SP_196027_20150922_20200908_02_T2_SR,36589.03719,LC81960272015265LGN01,LANDSAT_8,2015-09-22T10:22:40.173136Z,99.92,
LC08_L1TP_043032_20150922_20200908_02_T1,2172.714215,LC80430322015265LGN01,LANDSAT_8,2015-09-22T18:39:05.086898Z,0.07,"US_R005_0006, US_R005_0032"
LC08_L2SP_043032_20150922_20200908_02_T1_SR,36497.51726,LC80430322015265LGN01,LANDSAT_8,2015-09-22T18:39:05.086898Z,0.07,
LC08_L1TP_043033_20150922_20200908_02_T1,2388.857152,LC80430332015265LGN01,LANDSAT_8,2015-09-22T18:39:28.977935Z,0.09,"US_R004_0057, US_R005_0008, US_R005_0013, US_R005_0016, US_R005_0018, US_R005_0029"
LC08_L2SP_043033_20150922_20200908_02_T1_SR,36487.40474,LC80430332015265LGN01,LANDSAT_8,2015-09-22T18:39:28.977935Z,0.09,
LC08_L1TP_171083_20150923_20200908_02_T1,1490.003329,LC81710832015266LGN01,LANDSAT_8,2015-09-23T08:10:29.365694Z,0,ZA_R001_0026
LC08_L2SP_171083_20150923_20200908_02_T1_SR,36812.78905,LC81710832015266LGN01,LANDSAT_8,2015-09-23T08:10:29.365694Z,0,
LC08_L1TP_171084_20150923_20200908_02_T1,792.4189806,LC81710842015266LGN01,LANDSAT_8,2015-09-23T08:10:53.324508Z,0.05,ZA_R001_0016
LC08_L2SP_171084_20150923_20200908_02_T1_SR,36862.11,LC81710842015266LGN01,LANDSAT_8,2015-09-23T08:10:53.324508Z,0.05,
LC08_L1TP_187022_20150923_20200908_02_T1,1698.66188,LC81870222015266LGN01,LANDSAT_8,2015-09-23T09:25:03.699479Z,78.95,
LC08_L2SP_187022_20150923_20200908_02_T1_SR,36665.91347,LC81870222015266LGN01,LANDSAT_8,2015-09-23T09:25:03.699479Z,78.95,
LC08_L1TP_219076_20150923_20200908_02_T1,8486.756187,LC82190762015266LGN01,LANDSAT_8,2015-09-23T13:04:20.764779Z,0.55,"BR_R005_0006, BR_R005_0017, BR_R005_0036, BR_R005_0058, BR_R005_0080, BR_R005_0089, BR_R005_0090, BR_R005_0091, BR_R005_0092, BR_R005_0098, BR_R005_0103, BR_R005_0104, BR_R005_0107, BR_R006_0024, BR_R006_0025, BR_R006_0040, BR_R006_0059"
LC08_L2SP_219076_20150923_20200908_02_T1_SR,36685.46845,LC82190762015266LGN01,LANDSAT_8,2015-09-23T13:04:20.764779Z,0.55,
LC08_L1TP_018036_20150923_20200908_02_T1,1559.530136,LC80180362015266LGN01,LANDSAT_8,2015-09-23T16:06:10.395122Z,60.17,
LC08_L2SP_018036_20150923_20200908_02_T1_SR,36526.46743,LC80180362015266LGN01,LANDSAT_8,2015-09-23T16:06:10.395122Z,60.17,
LC08_L1TP_018037_20150923_20200908_02_T1,737.3179573,LC80180372015266LGN01,LANDSAT_8,2015-09-23T16:06:34.286159Z,80.93,
LC08_L2SP_018037_20150923_20200908_02_T1_SR,36520.54005,LC80180372015266LGN01,LANDSAT_8,2015-09-23T16:06:34.286159Z,80.93,
LC08_L1TP_114034_20150924_20200908_02_T1,12213.242,LC81140342015267LGN02,LANDSAT_8,2015-09-24T01:58:41.004057Z,99.35,
LC08_L2SP_114034_20150924_20200908_02_T1_SR,36547.34495,LC81140342015267LGN02,LANDSAT_8,2015-09-24T01:58:41.004057Z,99.35,
LC08_L1TP_194027_20150924_20200908_02_T1,9091.2,LC81940272015267LGN01,LANDSAT_8,2015-09-24T10:10:19.166058Z,73.87,
LC08_L2SP_194027_20150924_20200908_02_T1_SR,36565.8402,LC81940272015267LGN01,LANDSAT_8,2015-09-24T10:10:19.166058Z,73.87,
LC08_L1TP_041036_20150924_20200908_02_T1,4056.474995,LC80410362015267LGN01,LANDSAT_8,2015-09-24T18:28:19.622797Z,0.55,
LC08_L2SP_041036_20150924_20200908_02_T1_SR,36529.05069,LC80410362015267LGN01,LANDSAT_8,2015-09-24T18:28:19.622797Z,0.55,
LC08_L1TP_041037_20150924_20200908_02_T1,2519.270049,LC80410372015267LGN01,LANDSAT_8,2015-09-24T18:28:43.513834Z,1.74,
LC08_L2SP_041037_20150924_20200908_02_T1_SR,36529.21259,LC80410372015267LGN01,LANDSAT_8,2015-09-24T18:28:43.513834Z,1.74,
LC08_L1TP_073090_20150924_20200908_02_T1,1269.155745,LC80730902015267LGN01,LANDSAT_8,2015-09-24T22:07:37.598841Z,39.67,
LC08_L2SP_073090_20150924_20200908_02_T1_SR,36965.50603,LC80730902015267LGN01,LANDSAT_8,2015-09-24T22:07:37.598841Z,39.67,
LC08_L1TP_073091_20150924_20200908_02_T1,726.61,LC80730912015267LGN01,LANDSAT_8,2015-09-24T22:08:01.561890Z,67.81,
LC08_L2SP_073091_20150924_20200908_02_T1_SR,37002.58202,LC80730912015267LGN01,LANDSAT_8,2015-09-24T22:08:01.561890Z,67.81,
LC08_L1TP_217076_20150925_20200908_02_T1,7909.902203,LC82170762015268LGN01,LANDSAT_8,2015-09-25T12:51:59.723844Z,0.02,"BR_R001_0010, BR_R001_0055, BR_R001_0064, BR_R001_0075, BR_R001_0078, BR_Rxxx_0002, BR_Rxxx_0005, BR_Rxxx_0011, BR_Rxxx_0012, BR_Rxxx_0014, BR_Rxxx_0015, BR_Rxxx_0017, BR_Rxxx_0025, BR_Rxxx_0027, BR_Rxxx_0039, BR_Rxxx_0044, BR_Rxxx_0051, BR_Rxxx_0091, BR_Rxxx_0094"
LC08_L2SP_217076_20150925_20200908_02_T1_SR,36694.18503,LC82170762015268LGN01,LANDSAT_8,2015-09-25T12:51:59.723844Z,0.02,
LC08_L1TP_016039_20150925_20200908_02_T1,1886.831038,LC80160392015268LGN01,LANDSAT_8,2015-09-25T15:55:01.001888Z,40.1,
LC08_L2SP_016039_20150925_20200908_02_T1_SR,36516.67873,LC80160392015268LGN01,LANDSAT_8,2015-09-25T15:55:01.001888Z,40.1,
LC08_L1TP_160042_20150926_20200908_02_T1,1846.355341,LC81600422015269LGN01,LANDSAT_8,2015-09-26T06:46:10.316570Z,0.05,
LC08_L2SP_160042_20150926_20200908_02_T1_SR,36501.04715,LC81600422015269LGN01,LANDSAT_8,2015-09-26T06:46:10.316570Z,0.05,
LC08_L1TP_160043_20150926_20200908_02_T1,5798.895091,LC81600432015269LGN01,LANDSAT_8,2015-09-26T06:46:34.211843Z,0,"AE_R001_0147, AE_R001_0189, AE_R001_0205, AE_R001_0225, AE_R001_0246, AE_R001_0251, AE_R001_0325, AE_R001_0331, AE_R001_0350"
LC08_L2SP_160043_20150926_20200908_02_T1_SR,36495.05676,LC81600432015269LGN01,LANDSAT_8,2015-09-26T06:46:34.211843Z,0,
LC08_L1GT_021030_20150928_20200908_02_T2,36583.05734,LC80210302015271LGN01,LANDSAT_8,2015-09-28T16:22:20.804743Z,95.63,
LC08_L2SP_021030_20150928_20200908_02_T2_SR,36583.05734,LC80210302015271LGN01,LANDSAT_8,2015-09-28T16:22:20.804743Z,95.63,
LC08_L1TP_028031_20150929_20200908_02_T1,1802.441461,LC80280312015272LGN01,LANDSAT_8,2015-09-29T17:06:00.656393Z,18.15,
LC08_L2SP_028031_20150929_20200908_02_T1_SR,36563.64754,LC80280312015272LGN01,LANDSAT_8,2015-09-29T17:06:00.656393Z,18.15,
LC08_L1TP_028032_20150929_20200908_02_T1,728.2340145,LC80280322015272LGN01,LANDSAT_8,2015-09-29T17:06:24.543194Z,53.91,
LC08_L2SP_028032_20150929_20200908_02_T1_SR,36550.71,LC80280322015272LGN01,LANDSAT_8,2015-09-29T17:06:24.543194Z,53.91,
LC08_L1TP_003072_20150930_20200908_02_T1,1549.893574,LC80030722015273LGN01,LANDSAT_8,2015-09-30T14:47:50.475261Z,36.66,
LC08_L2SP_003072_20150930_20200908_02_T1_SR,36566.71436,LC80030722015273LGN01,LANDSAT_8,2015-09-30T14:47:50.475261Z,36.66,
LC08_L1TP_019036_20150930_20200908_02_T1,2289.88338,LC80190362015273LGN01,LANDSAT_8,2015-09-30T16:12:22.813570Z,34.73,
LC08_L2SP_019036_20150930_20200908_02_T1_SR,36517.17213,LC80190362015273LGN01,LANDSAT_8,2015-09-30T16:12:22.813570Z,34.73,
LC08_L1GT_115034_20151001_20200908_02_T2,16531.87305,LC81150342015274LGN01,LANDSAT_8,2015-10-01T02:04:53.341999Z,99.95,
LC08_L2SP_115034_20151001_20200908_02_T2_SR,36535.99954,LC81150342015274LGN01,LANDSAT_8,2015-10-01T02:04:53.341999Z,99.95,
LC08_L1TP_163042_20151001_20200908_02_T1,18596.28587,LC81630422015274LGN01,LANDSAT_8,2015-10-01T07:04:43.712371Z,0,"BH_R001_0016, BH_R001_0021, BH_R001_0026, BH_R001_0031"
LC08_L2SP_163042_20151001_20200908_02_T1_SR,36504.84239,LC81630422015274LGN01,LANDSAT_8,2015-10-01T07:04:43.712371Z,0,
LC08_L1TP_195027_20151001_20200908_02_T1,19201.83933,LC81950272015274LGN01,LANDSAT_8,2015-10-01T10:16:31.444655Z,11.79,"CH_R002_0044, CH_R002_0045"
LC08_L2SP_195027_20151001_20200908_02_T1_SR,36568.45716,LC81950272015274LGN01,LANDSAT_8,2015-10-01T10:16:31.444655Z,11.79,
LC08_L1TP_195028_20151001_20200908_02_T1,4727.557942,LC81950282015274LGN01,LANDSAT_8,2015-10-01T10:16:55.327220Z,48.15,
LC08_L2SP_195028_20151001_20200908_02_T1_SR,36544.2927,LC81950282015274LGN01,LANDSAT_8,2015-10-01T10:16:55.327220Z,48.15,
LC08_L1TP_042033_20151001_20200908_02_T1,1169.912317,LC80420332015274LGN01,LANDSAT_8,2015-10-01T18:33:20.177402Z,91.53,
LC08_L2SP_042033_20151001_20200908_02_T1_SR,36448.24763,LC80420332015274LGN01,LANDSAT_8,2015-10-01T18:33:20.177402Z,91.53,
LC08_L1TP_074090_20151001_20200908_02_T1,1269.155745,LC80740902015274LGN01,LANDSAT_8,2015-10-01T22:13:49.763010Z,49.69,
LC08_L2SP_074090_20151001_20200908_02_T1_SR,36955.7224,LC80740902015274LGN01,LANDSAT_8,2015-10-01T22:13:49.763010Z,49.69,
LC08_L1TP_170083_20151002_20200908_02_T1,608.968139,LC81700832015275LGN01,LANDSAT_8,2015-10-02T08:04:20.429584Z,8.52,
LC08_L2SP_170083_20151002_20200908_02_T1_SR,36830.80986,LC81700832015275LGN01,LANDSAT_8,2015-10-02T08:04:20.429584Z,8.52,
LC08_L1TP_170084_20151002_20200908_02_T1,1232.253679,LC81700842015275LGN01,LANDSAT_8,2015-10-02T08:04:44.388397Z,7.61,ZA_R001_0026
LC08_L2SP_170084_20151002_20200908_02_T1_SR,36871.70856,LC81700842015275LGN01,LANDSAT_8,2015-10-02T08:04:44.388397Z,7.61,
LC08_L1GT_186022_20151002_20200908_02_T2,1698.66188,LC81860222015275LGN01,LANDSAT_8,2015-10-02T09:18:54.767599Z,99.97,
LC08_L2SP_186022_20151002_20200908_02_T2_SR,36659.80046,LC81860222015275LGN01,LANDSAT_8,2015-10-02T09:18:54.767599Z,99.97,
