id,area_kmsq,nitf:primary_image_identifier,nitf:auxiliary_image_identifier,nitf:source,mission,datetime,eo:cloud_cover,annotated_sites
15JUL16130551-M1BS-500364863010_03_P002,220.5232782,M10E400300,16JUL15WV030900015JUL16130551-M1BS-500364863010_03_P002         GA E0AAAAAAKAAJ0,"VNIR: 104001000E400300, SWIR: 104A01000E400300",WV03,2015-07-16T13:05:51Z,0,
15JUL16130552-P1BS-500364863010_03_P003,152.2833908,P10E400300,16JUL15WV030900015JUL16130552-P1BS-500364863010_03_P003         AAE 0AAAAABPABB0,"VNIR: 104001000E400300, SWIR: 104A01000E400300",WV03,2015-07-16T13:05:52Z,0,"BR_R001_0081, BR_Rxxx_0103, BR_Rxxx_0105"
15JUL16130552-P1BS-500346924140_08_P004,198.7412191,P10E400300,16JUL15WV030900015JUL16130552-P1BS-500346924140_08_P004         AAE 0AAAAABPABJ0,"VNIR: 104001000E400300, SWIR: 104A01000E400300",WV03,2015-07-16T13:05:52Z,0,"BR_R001_0002, BR_R001_0003, BR_Rxxx_0065, BR_Rxxx_0104"
15JUL16130552-M1BS-500364863010_03_P003,152.5941845,M10E400300,16JUL15WV030900015JUL16130552-M1BS-500364863010_03_P003         GA E0AAAAAAKAAG0,"VNIR: 104001000E400300, SWIR: 104A01000E400300",WV03,2015-07-16T13:05:52Z,0,BR_Rxxx_0102
15JUL16130552-M1BS-500346924140_08_P004,199.377322,M10E400300,16JUL15WV030900015JUL16130552-M1BS-500346924140_08_P004         GA E0AAAAAAKAAI0,"VNIR: 104001000E400300, SWIR: 104A01000E400300",WV03,2015-07-16T13:05:52Z,0,"BR_R001_0010, BR_Rxxx_0011, BR_Rxxx_0025"
15JUL18132136-P1BS-014892923010_01_P002,270.6619464,P146B94800,18JUL15WV020900015JUL18132136-P1BS-014892923010_01_P002,VNIR: 1030010046B94800,WV02,2015-07-18T13:21:36Z,1,
15JUL18132136-M1BS-014892923010_01_P002,270.9115629,M146B94800,18JUL15WV020900015JUL18132136-M1BS-014892923010_01_P002,VNIR: 1030010046B94800,WV02,2015-07-18T13:21:36Z,1,
15JUL18132137-P1BS-014892923010_01_P003,244.3012226,P146B94800,18JUL15WV020900015JUL18132137-P1BS-014892923010_01_P003,VNIR: 1030010046B94800,WV02,2015-07-18T13:21:37Z,1,
15JUL18132137-M1BS-014892923010_01_P003,244.7081556,M146B94800,18JUL15WV020900015JUL18132137-M1BS-014892923010_01_P003,VNIR: 1030010046B94800,WV02,2015-07-18T13:21:37Z,1,
15JUL18132147-P1BS-014892978010_01_P001,255.7484991,P145A18800,18JUL15WV020900015JUL18132147-P1BS-014892978010_01_P001,VNIR: 1030010045A18800,WV02,2015-07-18T13:21:47Z,0,
15JUL18132147-M1BS-014892978010_01_P001,256.6504715,M145A18800,18JUL15WV020900015JUL18132147-M1BS-014892978010_01_P001,VNIR: 1030010045A18800,WV02,2015-07-18T13:21:47Z,0,BR_R006_0040
15JUL18132148-P1BS-014892978010_01_P002,274.826263,P145A18800,18JUL15WV020900015JUL18132148-P1BS-014892978010_01_P002,VNIR: 1030010045A18800,WV02,2015-07-18T13:21:48Z,0,
15JUL18132148-M1BS-014892978010_01_P002,275.7927318,M145A18800,18JUL15WV020900015JUL18132148-M1BS-014892978010_01_P002,VNIR: 1030010045A18800,WV02,2015-07-18T13:21:48Z,0,BR_R006_0134
15JUL18132202-P1BS-014892985010_01_P001,263.133636,P14510DD00,18JUL15WV020900015JUL18132202-P1BS-014892985010_01_P001,VNIR: 103001004510DD00,WV02,2015-07-18T13:22:02Z,0,
15JUL18132202-M1BS-014892985010_01_P001,264.0390296,M14510DD00,18JUL15WV020900015JUL18132202-M1BS-014892985010_01_P001,VNIR: 103001004510DD00,WV02,2015-07-18T13:22:02Z,0,
15JUL18132203-P1BS-014892985010_01_P002,282.6167572,P14510DD00,18JUL15WV020900015JUL18132203-P1BS-014892985010_01_P002,VNIR: 103001004510DD00,WV02,2015-07-18T13:22:03Z,0,
15JUL18132203-M1BS-014892985010_01_P002,283.3182723,M14510DD00,18JUL15WV020900015JUL18132203-M1BS-014892985010_01_P002,VNIR: 103001004510DD00,WV02,2015-07-18T13:22:03Z,0,
15JUL18132211-P1BS-014892945010_01_P002,291.9034518,P14550C200,18JUL15WV020900015JUL18132211-P1BS-014892945010_01_P002,VNIR: 103001004550C200,WV02,2015-07-18T13:22:11Z,0,
15JUL18132211-M1BS-014892945010_01_P002,292.8815564,M14550C200,18JUL15WV020900015JUL18132211-M1BS-014892945010_01_P002,VNIR: 103001004550C200,WV02,2015-07-18T13:22:11Z,0,
15JUL18132213-P1BS-014892945010_01_P003,273.8068643,P14550C200,18JUL15WV020900015JUL18132213-P1BS-014892945010_01_P003,VNIR: 103001004550C200,WV02,2015-07-18T13:22:13Z,14,
15JUL18132213-M1BS-014892945010_01_P003,274.7195503,M14550C200,18JUL15WV020900015JUL18132213-M1BS-014892945010_01_P003,VNIR: 103001004550C200,WV02,2015-07-18T13:22:13Z,14,BR_R005_0036
15JUL18145028-P1BS-014892919010_01_P001,360.9730449,P14004C900,18JUL15WV011000015JUL18145028-P1BS-014892919010_01_P001,VNIR: 102001004004C900,WV01,2015-07-18T14:50:28Z,9,
15JUL18145029-P1BS-014892919010_01_P002,367.3822635,P14004C900,18JUL15WV011000015JUL18145029-P1BS-014892919010_01_P002,VNIR: 102001004004C900,WV01,2015-07-18T14:50:29Z,12,
15JUL18145030-P1BS-014892919010_01_P003,353.4265127,P14004C900,18JUL15WV011000015JUL18145030-P1BS-014892919010_01_P003,VNIR: 102001004004C900,WV01,2015-07-18T14:50:30Z,12,
15JUL18145031-P1BS-014892919010_01_P004,335.767152,P14004C900,18JUL15WV011000015JUL18145031-P1BS-014892919010_01_P004,VNIR: 102001004004C900,WV01,2015-07-18T14:50:31Z,39,
15JUL18145032-P1BS-014892919010_01_P005,326.3458016,P14004C900,18JUL15WV011000015JUL18145032-P1BS-014892919010_01_P005,VNIR: 102001004004C900,WV01,2015-07-18T14:50:32Z,1,
15JUL18145034-P1BS-014892919010_01_P006,319.9620468,P14004C900,18JUL15WV011000015JUL18145034-P1BS-014892919010_01_P006,VNIR: 102001004004C900,WV01,2015-07-18T14:50:34Z,4,
15JUL18163515-A1BS-014479251010_01_P001,490.3079318,A10E537500,18JUL15WV031100015JUL18163515-A1BS-014479251010_01_P001,"SWIR: 104A01000E537500, VNIR: 104001000E537500",WV03,2015-07-18T16:35:15Z,24,
15JUL18163518-P1BS-014477683010_01_P004,208.8781868,P10E537500,18JUL15WV031100015JUL18163518-P1BS-014477683010_01_P004,"VNIR: 104001000E537500, SWIR: 104A01000E537500",WV03,2015-07-18T16:35:18Z,23,
15JUL18163518-M1BS-014477683010_01_P004,209.4113836,M10E537500,18JUL15WV031100015JUL18163518-M1BS-014477683010_01_P004,"VNIR: 104001000E537500, SWIR: 104A01000E537500",WV03,2015-07-18T16:35:18Z,23,
15JUL18163519-P1BS-014477683010_01_P005,208.8478906,P10E537500,18JUL15WV031100015JUL18163519-P1BS-014477683010_01_P005,"VNIR: 104001000E537500, SWIR: 104A01000E537500",WV03,2015-07-18T16:35:19Z,40,
15JUL18163519-M1BS-014477683010_01_P005,209.4705184,M10E537500,18JUL15WV031100015JUL18163519-M1BS-014477683010_01_P005,"VNIR: 104001000E537500, SWIR: 104A01000E537500",WV03,2015-07-18T16:35:19Z,40,
15JUL18163520-P1BS-014477683010_01_P006,137.1615477,P10E537500,18JUL15WV031100015JUL18163520-P1BS-014477683010_01_P006,"VNIR: 104001000E537500, SWIR: 104A01000E537500",WV03,2015-07-18T16:35:20Z,41,
15JUL18163520-M1BS-014477683010_01_P006,137.2914154,M10E537500,18JUL15WV031100015JUL18163520-M1BS-014477683010_01_P006,"VNIR: 104001000E537500, SWIR: 104A01000E537500",WV03,2015-07-18T16:35:20Z,41,
15JUL19104458-P1BS-500364818010_01_P001,228.3184612,P1462E5900,19JUL15WV020800015JUL19104458-P1BS-500364818010_01_P001         AAE 0AAAAABIAAY0,VNIR: 10300100462E5900,WV02,2015-07-19T10:44:58Z,2,
15JUL19104458-P1BS-500346921100_01_P001,258.6864079,P1462E5900,19JUL15WV020800015JUL19104458-P1BS-500346921100_01_P001         AAE 0AAAAABIABB0,VNIR: 10300100462E5900,WV02,2015-07-19T10:44:58Z,4,"CH_R002_0031, CH_R002_0045"
15JUL19104458-M1BS-500364818010_01_P001,229.0246044,M1462E5900,19JUL15WV020800015JUL19104458-M1BS-500364818010_01_P001         GA E0AAAAAAIAAG0,VNIR: 10300100462E5900,WV02,2015-07-19T10:44:58Z,2,
15JUL19104458-M1BS-500346921100_01_P001,259.4888889,M1462E5900,19JUL15WV020800015JUL19104458-M1BS-500346921100_01_P001         GA E0AAAAAAIAAG0,VNIR: 10300100462E5900,WV02,2015-07-19T10:44:58Z,4,"CH_R002_0002, CH_R002_0012, CH_R002_0026, CH_R002_0029, CH_R002_0044"
15JUL19104459-P1BS-500346921100_01_P002,60.25770952,P1462E5900,19JUL15WV020800015JUL19104459-P1BS-500346921100_01_P002         AAE 0AAAAABIAAG0,VNIR: 10300100462E5900,WV02,2015-07-19T10:44:59Z,12,
15JUL19104459-M1BS-500346921100_01_P002,60.42600673,M1462E5900,19JUL15WV020800015JUL19104459-M1BS-500346921100_01_P002         GA E0AAAAAAIAAB0,VNIR: 10300100462E5900,WV02,2015-07-19T10:44:59Z,12,
15JUL19190758-P1BS-014460892010_01_P005,249.5498779,P146707700,19JUL15WV021300015JUL19190758-P1BS-014460892010_01_P005,VNIR: 1030010046707700,WV02,2015-07-19T19:07:58Z,17,
15JUL19190758-M1BS-014460892010_01_P005,249.9821757,M146707700,19JUL15WV021300015JUL19190758-M1BS-014460892010_01_P005,VNIR: 1030010046707700,WV02,2015-07-19T19:07:58Z,17,
15JUL19190759-P1BS-014460892010_01_P006,249.7385023,P146707700,19JUL15WV021300015JUL19190759-P1BS-014460892010_01_P006,VNIR: 1030010046707700,WV02,2015-07-19T19:07:59Z,5,
15JUL19190759-M1BS-014460892010_01_P006,250.4481158,M146707700,19JUL15WV021300015JUL19190759-M1BS-014460892010_01_P006,VNIR: 1030010046707700,WV02,2015-07-19T19:07:59Z,5,"US_R004_0007, US_R004_0008"
15JUL19190800-P1BS-014460892010_01_P007,251.5530635,P146707700,19JUL15WV021300015JUL19190800-P1BS-014460892010_01_P007,VNIR: 1030010046707700,WV02,2015-07-19T19:08:00Z,7,
15JUL19190800-M1BS-014460892010_01_P007,252.2895698,M146707700,19JUL15WV021300015JUL19190800-M1BS-014460892010_01_P007,VNIR: 1030010046707700,WV02,2015-07-19T19:08:00Z,7,
15JUL19190801-P1BS-014460892010_01_P008,252.2719366,P146707700,19JUL15WV021300015JUL19190801-P1BS-014460892010_01_P008,VNIR: 1030010046707700,WV02,2015-07-19T19:08:01Z,19,
15JUL19190801-M1BS-014460892010_01_P008,252.9853047,M146707700,19JUL15WV021300015JUL19190801-M1BS-014460892010_01_P008,VNIR: 1030010046707700,WV02,2015-07-19T19:08:01Z,19,
15JUL19190818-P1BS-014460893010_01_P005,265.7089379,P144B49200,19JUL15WV021300015JUL19190818-P1BS-014460893010_01_P005,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:18Z,7,US_R004_0057
15JUL19190818-M1BS-014460893010_01_P005,265.8358925,M144B49200,19JUL15WV021300015JUL19190818-M1BS-014460893010_01_P005,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:18Z,7,
15JUL19190819-P1BS-014460893010_01_P006,273.8276656,P144B49200,19JUL15WV021300015JUL19190819-P1BS-014460893010_01_P006,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:19Z,3,
15JUL19190819-M1BS-014460893010_01_P006,274.5622793,M144B49200,19JUL15WV021300015JUL19190819-M1BS-014460893010_01_P006,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:19Z,3,"US_R004_0041, US_R004_0107"
15JUL19190820-P1BS-014460893010_01_P008,281.8179905,P144B49200,19JUL15WV021300015JUL19190820-P1BS-014460893010_01_P008,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:20Z,3,
15JUL19190820-P1BS-014460893010_01_P007,276.2682895,P144B49200,19JUL15WV021300015JUL19190820-P1BS-014460893010_01_P007,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:20Z,5,"US_R004_0020, US_R004_0071"
15JUL19190820-M1BS-014460893010_01_P008,282.7064531,M144B49200,19JUL15WV021300015JUL19190820-M1BS-014460893010_01_P008,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:20Z,3,
15JUL19190820-M1BS-014460893010_01_P007,276.7036185,M144B49200,19JUL15WV021300015JUL19190820-M1BS-014460893010_01_P007,VNIR: 1030010044B49200,WV02,2015-07-19T19:08:20Z,5,
15JUL21131057-M1BS-500368913010_01_P001,217.067892,M145478600,21JUL15WV020900015JUL21131057-M1BS-500368913010_01_P001         GA E0AAAAAAIAAG0,VNIR: 1030010045478600,WV02,2015-07-21T13:10:57Z,0,"BR_Rxxx_0002, BR_Rxxx_0005, BR_Rxxx_0012, BR_Rxxx_0019, BR_Rxxx_0091, BR_Rxxx_0092"
15JUL22224056-P1BS-500346928170_08_P004,272.6766134,P146852900,22JUL15WV021600015JUL22224056-P1BS-500346928170_08_P004         AAE 0AAAAABIABD0,VNIR: 1030010046852900,WV02,2015-07-22T22:40:56Z,0,
15JUL22224056-M1BS-500346928170_08_P004,273.3961895,M146852900,22JUL15WV021600015JUL22224056-M1BS-500346928170_08_P004         GA E0AAAAAAIAAH0,VNIR: 1030010046852900,WV02,2015-07-22T22:40:56Z,0,
15JUL22224058-P1BS-500346928170_08_P005,272.6912633,P146852900,22JUL15WV021600015JUL22224058-P1BS-500346928170_08_P005         AAE 0AAAAABIABD0,VNIR: 1030010046852900,WV02,2015-07-22T22:40:58Z,0,"NZ_R001_0016, NZ_R002_0042, NZ_R002_0073, NZ_R002_0076, NZ_R002_0079, NZ_R002_0086"
15JUL22224058-M1BS-500346928170_08_P005,273.4108068,M146852900,22JUL15WV021600015JUL22224058-M1BS-500346928170_08_P005         GA E0AAAAAAIAAH0,VNIR: 1030010046852900,WV02,2015-07-22T22:40:58Z,0,"NZ_R001_0052, NZ_R001_0060, NZ_R002_0001, NZ_R002_0002, NZ_R002_0003, NZ_R002_0005, NZ_R002_0010, NZ_R002_0019, NZ_R002_0021, NZ_R002_0022, NZ_R002_0024, NZ_R002_0025, NZ_R002_0027, NZ_R002_0028, NZ_R002_0029, NZ_R002_0048"
15JUL22224059-P1BS-500346928170_08_P006,273.0409138,P146852900,22JUL15WV021600015JUL22224059-P1BS-500346928170_08_P006         AAE 0AAAAABIABD0,VNIR: 1030010046852900,WV02,2015-07-22T22:40:59Z,0,
15JUL22224059-M1BS-500346928170_08_P006,273.9273926,M146852900,22JUL15WV021600015JUL22224059-M1BS-500346928170_08_P006         GA E0AAAAAAIAAH0,VNIR: 1030010046852900,WV02,2015-07-22T22:40:59Z,0,
15JUL22224114-P1BS-011616274010_01_P001,118.4060339,P145700000,22JUL15WV021600015JUL22224114-P1BS-011616274010_01_P001,DigitalGlobe Acquired Image,WV02,2015-07-22T22:41:14Z,0,
15JUL22224114-M1BS-011616274010_01_P001,118.1336957,M145700000,22JUL15WV021600015JUL22224114-M1BS-011616274010_01_P001,DigitalGlobe Acquired Image,WV02,2015-07-22T22:41:14Z,0,"NZ_R001_0000, NZ_R001_0001, NZ_R001_0010, NZ_R001_0013, NZ_R001_0029, NZ_R001_0030, NZ_R001_0032, NZ_R001_0033, NZ_R001_0035, NZ_R001_0038, NZ_R001_0039, NZ_R001_0041, NZ_R001_0044"
15JUL24133149-P1BS-014892972010_01_P001,195.868528,P10F10B300,24JUL15WV031000015JUL24133149-P1BS-014892972010_01_P001,"VNIR: 104001000F10B300, SWIR: 104A01000F10B300",WV03,2015-07-24T13:31:49Z,0,
15JUL24133149-M1BS-014892972010_01_P001,196.2892425,M10F10B300,24JUL15WV031000015JUL24133149-M1BS-014892972010_01_P001,"VNIR: 104001000F10B300, SWIR: 104A01000F10B300",WV03,2015-07-24T13:31:49Z,0,
15JUL24133151-A1BS-014892976010_01_P001,170.8946232,A10F10B300,24JUL15WV031000015JUL24133151-A1BS-014892976010_01_P001,"SWIR: 104A01000F10B300, VNIR: 104001000F10B300",WV03,2015-07-24T13:31:51Z,0,
15JUL24133204-P1BS-014892962010_01_P001,222.1733963,P10E30FB00,24JUL15WV031000015JUL24133204-P1BS-014892962010_01_P001,"VNIR: 104001000E30FB00, SWIR: 104A01000E30FB00",WV03,2015-07-24T13:32:04Z,0,
15JUL24133204-M1BS-014892962010_01_P001,222.3934114,M10E30FB00,24JUL15WV031000015JUL24133204-M1BS-014892962010_01_P001,"VNIR: 104001000E30FB00, SWIR: 104A01000E30FB00",WV03,2015-07-24T13:32:04Z,0,
15JUL24133206-A1BS-014892941010_01_P001,194.7820129,A10E30FB00,24JUL15WV031000015JUL24133206-A1BS-014892941010_01_P001,"SWIR: 104A01000E30FB00, VNIR: 104001000E30FB00",WV03,2015-07-24T13:32:06Z,0,
15JUL25184611-P1BS-014460862010_01_P006,273.4322958,P146B2B200,25JUL15WV021400015JUL25184611-P1BS-014460862010_01_P006,VNIR: 1030010046B2B200,WV02,2015-07-25T18:46:11Z,0,
15JUL25184611-M1BS-014460862010_01_P006,274.1671201,M146B2B200,25JUL15WV021400015JUL25184611-M1BS-014460862010_01_P006,VNIR: 1030010046B2B200,WV02,2015-07-25T18:46:11Z,0,
15JUL25184612-P1BS-014460862010_01_P007,272.7361582,P146B2B200,25JUL15WV021400015JUL25184612-P1BS-014460862010_01_P007,VNIR: 1030010046B2B200,WV02,2015-07-25T18:46:12Z,0,
15JUL25184612-M1BS-014460862010_01_P007,273.3655668,M146B2B200,25JUL15WV021400015JUL25184612-M1BS-014460862010_01_P007,VNIR: 1030010046B2B200,WV02,2015-07-25T18:46:12Z,0,
15JUL25184718-P1BS-014460992010_01_P006,263.7480003,P145310300,25JUL15WV021400015JUL25184718-P1BS-014460992010_01_P006,VNIR: 1030010045310300,WV02,2015-07-25T18:47:18Z,0,US_R005_0029
15JUL25184718-M1BS-014460992010_01_P006,264.4860913,M145310300,25JUL15WV021400015JUL25184718-M1BS-014460992010_01_P006,VNIR: 1030010045310300,WV02,2015-07-25T18:47:18Z,0,US_R005_0008
15JUL25184719-P1BS-014460992010_01_P007,269.3974985,P145310300,25JUL15WV021400015JUL25184719-P1BS-014460992010_01_P007,VNIR: 1030010045310300,WV02,2015-07-25T18:47:19Z,0,"US_R005_0013, US_R005_0018, US_R005_0024, US_R005_0032"
15JUL25184719-M1BS-014460992010_01_P007,269.8551545,M145310300,25JUL15WV021400015JUL25184719-M1BS-014460992010_01_P007,VNIR: 1030010045310300,WV02,2015-07-25T18:47:19Z,0,"US_R005_0016, US_R005_0017, US_R005_0030"
15JUL25184720-P1BS-014460992010_01_P008,274.275046,P145310300,25JUL15WV021400015JUL25184720-P1BS-014460992010_01_P008,VNIR: 1030010045310300,WV02,2015-07-25T18:47:20Z,0,
15JUL25184720-M1BS-014460992010_01_P008,274.739441,M145310300,25JUL15WV021400015JUL25184720-M1BS-014460992010_01_P008,VNIR: 1030010045310300,WV02,2015-07-25T18:47:20Z,0,
15JUL25184807-P1BS-014480684010_01_P007,232.6182735,P14610AB00,25JUL15WV021400015JUL25184807-P1BS-014480684010_01_P007,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:07Z,0,
15JUL25184807-M1BS-014480684010_01_P007,233.2127434,M14610AB00,25JUL15WV021400015JUL25184807-M1BS-014480684010_01_P007,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:07Z,0,
15JUL25184808-P1BS-014480684010_01_P008,232.6845138,P14610AB00,25JUL15WV021400015JUL25184808-P1BS-014480684010_01_P008,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:08Z,0,
15JUL25184808-M1BS-014480684010_01_P008,233.2071908,M14610AB00,25JUL15WV021400015JUL25184808-M1BS-014480684010_01_P008,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:08Z,0,
15JUL25184809-P1BS-014480684010_01_P009,232.565318,P14610AB00,25JUL15WV021400015JUL25184809-P1BS-014480684010_01_P009,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:09Z,0,
15JUL25184809-M1BS-014480684010_01_P009,233.342042,M14610AB00,25JUL15WV021400015JUL25184809-M1BS-014480684010_01_P009,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:09Z,0,
15JUL25184810-P1BS-014480684010_01_P010,232.6267628,P14610AB00,25JUL15WV021400015JUL25184810-P1BS-014480684010_01_P010,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:10Z,0,
15JUL25184810-M1BS-014480684010_01_P010,233.2230424,M14610AB00,25JUL15WV021400015JUL25184810-M1BS-014480684010_01_P010,VNIR: 103001004610AB00,WV02,2015-07-25T18:48:10Z,0,
15JUL25184823-P1BS-014480682010_01_P003,229.3675318,P1460E3100,25JUL15WV021400015JUL25184823-P1BS-014480682010_01_P003,VNIR: 10300100460E3100,WV02,2015-07-25T18:48:23Z,0,
15JUL25184823-M1BS-014480682010_01_P003,230.131342,M1460E3100,25JUL15WV021400015JUL25184823-M1BS-014480682010_01_P003,VNIR: 10300100460E3100,WV02,2015-07-25T18:48:23Z,0,
15JUL25184824-P1BS-014480682010_01_P004,230.6084113,P1460E3100,25JUL15WV021400015JUL25184824-P1BS-014480682010_01_P004,VNIR: 10300100460E3100,WV02,2015-07-25T18:48:24Z,0,
15JUL25184824-M1BS-014480682010_01_P004,231.1933172,M1460E3100,25JUL15WV021400015JUL25184824-M1BS-014480682010_01_P004,VNIR: 10300100460E3100,WV02,2015-07-25T18:48:24Z,0,
15JUL25184825-P1BS-014480682010_01_P005,232.1025764,P1460E3100,25JUL15WV021400015JUL25184825-P1BS-014480682010_01_P005,VNIR: 10300100460E3100,WV02,2015-07-25T18:48:25Z,0,
15JUL25184825-M1BS-014480682010_01_P005,232.688633,M1460E3100,25JUL15WV021400015JUL25184825-M1BS-014480682010_01_P005,VNIR: 10300100460E3100,WV02,2015-07-25T18:48:25Z,0,
15JUL29145420-P1BS_R4C1-500149112110_04_P002,534.7620943,P14672D500,29JUL15WV021100015JUL29145420-P1BS_R4C1-500149112110_04_P002    AAE 0AAAAABIABY0,VNIR: 103001004672D500,WV02,2015-07-29T14:54:23Z,0,PE_R001_0015
15JUL29145420-M1BS_R4C1-500149112110_04_P002,535.7433454,M14672D500,29JUL15WV021100015JUL29145420-M1BS_R4C1-500149112110_04_P002    GA E0AAAAAAIAAM0,VNIR: 103001004672D500,WV02,2015-07-29T14:54:23Z,0,"PE_R001_0011, PE_R001_0021, PE_R001_0022"
15JUL29145420-P1BS_R3C1-500149112110_04_P002,538.883937,P14672D500,29JUL15WV021100015JUL29145420-P1BS_R3C1-500149112110_04_P002    AAE 0AAAAABIABZ0,VNIR: 103001004672D500,WV02,2015-07-29T14:54:25Z,0,
15JUL29145420-M1BS_R3C1-500149112110_04_P002,540.5638061,M14672D500,29JUL15WV021100015JUL29145420-M1BS_R3C1-500149112110_04_P002    GA E0AAAAAAIAAM0,VNIR: 103001004672D500,WV02,2015-07-29T14:54:25Z,0,
15JUL29145532-P1BS-014773821010_01_P001,297.304527,P144472F00,29JUL15WV021100015JUL29145532-P1BS-014773821010_01_P001,DigitalGlobe Acquired Image,WV02,2015-07-29T14:55:32Z,0,
15JUL29145532-M1BS-014773821010_01_P001,298.2638569,M144472F00,29JUL15WV021100015JUL29145532-M1BS-014773821010_01_P001,DigitalGlobe Acquired Image,WV02,2015-07-29T14:55:32Z,0,
15JUL29145534-P1BS-014773821010_01_P002,327.4217696,P144472F00,29JUL15WV021100015JUL29145534-P1BS-014773821010_01_P002,DigitalGlobe Acquired Image,WV02,2015-07-29T14:55:34Z,0,
15JUL29145534-M1BS-014773821010_01_P002,327.9614663,M144472F00,29JUL15WV021100015JUL29145534-M1BS-014773821010_01_P002,DigitalGlobe Acquired Image,WV02,2015-07-29T14:55:34Z,0,
15JUL29145531-P1BS_R4C1-500149112110_04_P002,541.8820015,P144472F00,29JUL15WV021100015JUL29145531-P1BS_R4C1-500149112110_04_P002    AAE 0AAAAABIABT0,VNIR: 1030010044472F00,WV02,2015-07-29T14:55:34Z,0,"PE_R001_0026, PE_R001_0032"
15JUL29145531-M1BS_R4C1-500149112110_04_P002,543.2793214,M144472F00,29JUL15WV021100015JUL29145531-M1BS_R4C1-500149112110_04_P002    GA E0AAAAAAIAAL0,VNIR: 1030010044472F00,WV02,2015-07-29T14:55:34Z,0,
15JUL29145535-P1BS-014773821010_01_P003,323.9312644,P144472F00,29JUL15WV021100015JUL29145535-P1BS-014773821010_01_P003,DigitalGlobe Acquired Image,WV02,2015-07-29T14:55:35Z,0,"PE_R001_0012, PE_R001_0028"
15JUL29145535-M1BS-014773821010_01_P003,324.3633695,M144472F00,29JUL15WV021100015JUL29145535-M1BS-014773821010_01_P003,DigitalGlobe Acquired Image,WV02,2015-07-29T14:55:35Z,0,
15JUL29145531-P1BS_R3C1-500149112110_04_P002,624.2299452,P144472F00,29JUL15WV021100015JUL29145531-P1BS_R3C1-500149112110_04_P002    AAE 0AAAAABIACB0,VNIR: 1030010044472F00,WV02,2015-07-29T14:55:36Z,0,
15JUL29145531-M1BS_R3C1-500149112110_04_P002,624.951979,M144472F00,29JUL15WV021100015JUL29145531-M1BS_R3C1-500149112110_04_P002    GA E0AAAAAAIAAN0,VNIR: 1030010044472F00,WV02,2015-07-29T14:55:36Z,0,PE_R001_0014
15JUL30132640-P1BS-500378804010_01_P005,253.7454684,P10FBDE900,30JUL15WV031000015JUL30132640-P1BS-500378804010_01_P005         AAE 0AAAAABPABM0,"VNIR: 104001000FBDE900, SWIR: 104A01000FBDE900",WV03,2015-07-30T13:26:40Z,23,
15JUL30132640-M1BS-500378804010_01_P005,254.2820639,M10FBDE900,30JUL15WV031000015JUL30132640-M1BS-500378804010_01_P005         GA E0AAAAAAKAAJ0,"VNIR: 104001000FBDE900, SWIR: 104A01000FBDE900",WV03,2015-07-30T13:26:40Z,23,
15JUL30132641-P1BS-500378804010_01_P006,181.4731799,P10FBDE900,30JUL15WV031000015JUL30132641-P1BS-500378804010_01_P006         AAE 0AAAAABPABA0,"VNIR: 104001000FBDE900, SWIR: 104A01000FBDE900",WV03,2015-07-30T13:26:41Z,20,"BR_Rxxx_0066, BR_Rxxx_0104"
15JUL30132641-M1BS-500378804010_01_P006,181.885477,M10FBDE900,30JUL15WV031000015JUL30132641-M1BS-500378804010_01_P006         GA E0AAAAAAKAAG0,"VNIR: 104001000FBDE900, SWIR: 104A01000FBDE900",WV03,2015-07-30T13:26:41Z,20,"BR_Rxxx_0065, BR_Rxxx_0103"
15JUL30132648-P1BS-500378804010_01_P001,264.0245649,P10F17F800,30JUL15WV031000015JUL30132648-P1BS-500378804010_01_P001         AAE 0AAAAABPABO0,"VNIR: 104001000F17F800, SWIR: 104A01000F17F800",WV03,2015-07-30T13:26:48Z,10,
15JUL30132648-P1BS-500378186010_01_P001,257.721617,P10F17F800,30JUL15WV031000015JUL30132648-P1BS-500378186010_01_P001         AAE 0AAAAABPABN0,"VNIR: 104001000F17F800, SWIR: 104A01000F17F800",WV03,2015-07-30T13:26:48Z,9,
