id,area_kmsq,s2:product_uri,s2:granule_id,platform,constellation,datetime,eo:cloud_cover,annotated_sites
S2A_19KCA_20190326_2_L2A,1076.263485,S2A_MSIL2A_20190326T145731_N0500_R039_T19KCA_20221119T143433.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221119T143433_A019627_T19KCA_N05.00,sentinel-2a,sentinel-2,2019-03-26T15:07:43.230000Z,12.259979,
S2A_19KBA_20190326_1_L2A,5238.268589,S2A_MSIL2A_20190326T145731_N0500_R039_T19KBA_20221119T143433.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221119T143433_A019627_T19KBA_N05.00,sentinel-2a,sentinel-2,2019-03-26T15:07:45.578000Z,18.017872,
S2A_19KCB_20190326_0_L2A,3648.103504,S2A_MSIL2A_20190326T145731_N0211_R039_T19KCB_20190326T223850.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20190326T223850_A019627_T19KCB_N02.11,sentinel-2a,sentinel-2,2019-03-26T15:09:00.639000Z,13.09331,
S2A_19KCB_20190326_0_L1C,3672.216543,,,sentinel-2a,sentinel-2,2019-03-26T15:09:00Z,21.73,
S2A_19KCA_20190326_1_L2A,1095.160004,S2A_MSIL2A_20190326T145731_N0211_R039_T19KCA_20190326T223850.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20190326T223850_A019627_T19KCA_N02.11,sentinel-2a,sentinel-2,2019-03-26T15:11:33.065000Z,9.948616,
S2A_19KCA_20190326_0_L1C,1097.643039,,,sentinel-2a,sentinel-2,2019-03-26T15:11:33Z,8.48,
S2A_19KBA_20190326_0_L1C,5306.319742,,,sentinel-2a,sentinel-2,2019-03-26T15:17:25Z,13.37,
S2A_19KBB_20190326_0_L2A,12047.03525,S2A_MSIL2A_20190326T145731_N0211_R039_T19KBB_20190326T223850.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20190326T223850_A019627_T19KBB_N02.11,sentinel-2a,sentinel-2,2019-03-26T15:20:47.312000Z,8.075673,"PE_R001_0021, PE_Rxxx_0016"
S2A_19KBB_20190326_0_L1C,12047.03525,,,sentinel-2a,sentinel-2,2019-03-26T15:20:47Z,5.49,
S2A_17SKU_20190326_0_L2A,9545.531901,S2A_MSIL2A_20190326T162031_N0500_R040_T17SKU_20221129T181120.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221129T181120_A019628_T17SKU_N05.00,sentinel-2a,sentinel-2,2019-03-26T16:33:45.999000Z,73.232216,
S2A_16SGD_20190326_0_L2A,12045.64749,S2A_MSIL2A_20190326T162031_N0500_R040_T16SGD_20221129T181120.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221129T181120_A019628_T16SGD_N05.00,sentinel-2a,sentinel-2,2019-03-26T16:33:48.244000Z,66.832542,
S2A_17SKT_20190326_1_L2A,6432.471644,S2A_MSIL2A_20190326T162031_N0500_R040_T17SKT_20221129T181120.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221129T181120_A019628_T17SKT_N05.00,sentinel-2a,sentinel-2,2019-03-26T16:34:00.558000Z,91.383868,
S2A_16SGC_20190326_0_L2A,11872.94191,S2A_MSIL2A_20190326T162031_N0500_R040_T16SGC_20221129T181120.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221129T181120_A019628_T16SGC_N05.00,sentinel-2a,sentinel-2,2019-03-26T16:34:02.505000Z,75.550258,
S2A_17SKT_20190326_0_L2A,6455.68719,S2A_MSIL2A_20190326T162031_N0211_R040_T17SKT_20190327T000602.SAFE,S2A_OPER_MSI_L2A_TL_MPS__20190327T000602_A019628_T17SKT_N02.11,sentinel-2a,sentinel-2,2019-03-26T16:43:18.019000Z,85.211006,
S2A_17SKT_20190326_0_L1C,6454.232906,,,sentinel-2a,sentinel-2,2019-03-26T16:43:18Z,82.71,
S2B_14TQM_20190326_1_L2A,12045.67895,S2B_MSIL2A_20190326T170939_N0500_R112_T14TQM_20221207T212959.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221207T212959_A010720_T14TQM_N05.00,sentinel-2b,sentinel-2,2019-03-26T17:22:12.875000Z,67.838621,
S2B_15TTG_20190326_1_L2A,12047.12255,S2B_MSIL2A_20190326T170939_N0500_R112_T15TTG_20221207T212959.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221207T212959_A010720_T15TTG_N05.00,sentinel-2b,sentinel-2,2019-03-26T17:22:12.896000Z,65.75616,
S2B_14TPM_20190326_1_L2A,5742.96724,S2B_MSIL2A_20190326T170939_N0500_R112_T14TPM_20221207T212959.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221207T212959_A010720_T14TPM_N05.00,sentinel-2b,sentinel-2,2019-03-26T17:22:15.556000Z,29.391685,
S2B_15TTF_20190326_1_L2A,12047.11884,S2B_MSIL2A_20190326T170939_N0500_R112_T15TTF_20221207T212959.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221207T212959_A010720_T15TTF_N05.00,sentinel-2b,sentinel-2,2019-03-26T17:22:27.318000Z,47.712424,
S2B_14TQL_20190326_1_L2A,12045.67495,S2B_MSIL2A_20190326T170939_N0500_R112_T14TQL_20221207T212959.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221207T212959_A010720_T14TQL_N05.00,sentinel-2b,sentinel-2,2019-03-26T17:22:27.591000Z,44.724065,
S2B_14TPL_20190326_1_L2A,8082.284305,S2B_MSIL2A_20190326T170939_N0500_R112_T14TPL_20221207T212959.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221207T212959_A010720_T14TPL_N05.00,sentinel-2b,sentinel-2,2019-03-26T17:22:30.501000Z,14.485399,
S2B_15TTF_20190326_0_L2A,12047.11884,S2B_MSIL2A_20190326T170939_N0211_R112_T15TTF_20190326T231009.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190326T231009_A010720_T15TTF_N02.11,sentinel-2b,sentinel-2,2019-03-26T17:27:44.539000Z,42.519477,
S2B_15TTF_20190326_0_L1C,12047.11884,,,sentinel-2b,sentinel-2,2019-03-26T17:27:44Z,36.06,
S2B_14TPL_20190326_0_L2A,8145.679405,S2B_MSIL2A_20190326T170939_N0211_R112_T14TPL_20190326T231009.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190326T231009_A010720_T14TPL_N02.11,sentinel-2b,sentinel-2,2019-03-26T17:30:50.627000Z,9.168435,
S2B_14TPL_20190326_0_L1C,8148.769965,,,sentinel-2b,sentinel-2,2019-03-26T17:30:50Z,3.96,
S2B_14TPM_20190326_0_L2A,5811.799418,S2B_MSIL2A_20190326T170939_N0211_R112_T14TPM_20190326T231009.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190326T231009_A010720_T14TPM_N02.11,sentinel-2b,sentinel-2,2019-03-26T17:31:33.411000Z,22.363602,
S2B_14TPM_20190326_0_L1C,5814.390686,,,sentinel-2b,sentinel-2,2019-03-26T17:31:33Z,16.02,
S2B_14TQL_20190326_0_L2A,12045.67495,S2B_MSIL2A_20190326T170939_N0211_R112_T14TQL_20190326T231009.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190326T231009_A010720_T14TQL_N02.11,sentinel-2b,sentinel-2,2019-03-26T17:32:20.356000Z,38.804992,
S2B_14TQL_20190326_0_L1C,12045.67495,,,sentinel-2b,sentinel-2,2019-03-26T17:32:20Z,31.9,
S2B_14TQM_20190326_0_L2A,12045.67895,S2B_MSIL2A_20190326T170939_N0211_R112_T14TQM_20190326T231009.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190326T231009_A010720_T14TQM_N02.11,sentinel-2b,sentinel-2,2019-03-26T17:36:48.108000Z,63.460588,
S2B_14TQM_20190326_0_L1C,12045.67895,,,sentinel-2b,sentinel-2,2019-03-26T17:36:48Z,58.99,
S2B_15TTG_20190326_0_L2A,12047.12255,S2B_MSIL2A_20190326T170939_N0211_R112_T15TTG_20190326T231009.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190326T231009_A010720_T15TTG_N02.11,sentinel-2b,sentinel-2,2019-03-26T17:37:08.861000Z,61.537648,
S2B_15TTG_20190326_0_L1C,12047.12255,,,sentinel-2b,sentinel-2,2019-03-26T17:37:08Z,57.01,
S2B_11SKD_20190326_1_L2A,8257.540059,S2B_MSIL2A_20190326T185019_N0500_R113_T11SKD_20221115T035347.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221115T035347_A010721_T11SKD_N05.00,sentinel-2b,sentinel-2,2019-03-26T19:03:33.764000Z,88.231939,
S2B_10SGJ_20190326_1_L2A,10167.26213,S2B_MSIL2A_20190326T185019_N0500_R113_T10SGJ_20221115T035347.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221115T035347_A010721_T10SGJ_N05.00,sentinel-2b,sentinel-2,2019-03-26T19:03:34.437000Z,90.147805,
S2B_10SGJ_20190326_0_L2A,10224.26981,S2B_MSIL2A_20190326T185019_N0211_R113_T10SGJ_20190327T003458.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20190327T003458_A010721_T10SGJ_N02.11,sentinel-2b,sentinel-2,2019-03-26T19:04:17.755000Z,85.413979,
S2B_10SGJ_20190326_0_L1C,10230.20644,,,sentinel-2b,sentinel-2,2019-03-26T19:04:17Z,86.83,
S2B_11SKD_20190326_0_L2A,8312.755175,S2B_MSIL2A_20190326T185019_N0211_R113_T11SKD_20190327T003458.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20190327T003458_A010721_T11SKD_N02.11,sentinel-2b,sentinel-2,2019-03-26T19:16:16.837000Z,82.567568,
S2B_11SKD_20190326_0_L1C,8319.245079,,,sentinel-2b,sentinel-2,2019-03-26T19:16:16Z,84.55,
S2B_35HLC_20190328_1_L2A,8546.161184,S2B_MSIL2A_20190328T074839_N0500_R135_T35HLC_20221122T095554.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221122T095554_A010743_T35HLC_N05.00,sentinel-2b,sentinel-2,2019-03-28T08:19:44.248000Z,56.101507,
S2B_35HLC_20190328_0_L2A,8615.72634,S2B_MSIL2A_20190328T074839_N0211_R135_T35HLC_20190328T122912.SAFE,S2B_OPER_MSI_L2A_TL_MTI__20190328T122912_A010743_T35HLC_N02.11,sentinel-2b,sentinel-2,2019-03-28T08:23:52.779000Z,54.064151,
S2B_35HLC_20190328_0_L1C,8617.559384,,,sentinel-2b,sentinel-2,2019-03-28T08:23:52Z,48.36,
S2B_35ULB_20190328_1_L2A,11406.42123,S2B_MSIL2A_20190328T093039_N0500_R136_T35ULB_20221127T022328.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221127T022328_A010744_T35ULB_N05.00,sentinel-2b,sentinel-2,2019-03-28T09:35:09.984000Z,94.40338,
S2B_34UFG_20190328_1_L2A,2974.642396,S2B_MSIL2A_20190328T093039_N0500_R136_T34UFG_20221127T022328.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221127T022328_A010744_T34UFG_N05.00,sentinel-2b,sentinel-2,2019-03-28T09:35:13.479000Z,96.072036,
S2B_35ULA_20190328_1_L2A,12058.71908,S2B_MSIL2A_20190328T093039_N0500_R136_T35ULA_20221127T022328.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221127T022328_A010744_T35ULA_N05.00,sentinel-2b,sentinel-2,2019-03-28T09:35:24.069000Z,93.029511,
S2B_34UFF_20190328_1_L2A,5523.837902,S2B_MSIL2A_20190328T093039_N0500_R136_T34UFF_20221127T022328.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221127T022328_A010744_T34UFF_N05.00,sentinel-2b,sentinel-2,2019-03-28T09:35:27.306000Z,99.607998,
S2B_35ULA_20190328_0_L2A,12058.71908,S2B_MSIL2A_20190328T093039_N0211_R136_T35ULA_20190328T120050.SAFE,S2B_OPER_MSI_L2A_TL_MPS__20190328T120050_A010744_T35ULA_N02.11,sentinel-2b,sentinel-2,2019-03-28T09:36:37.653000Z,89.853759,
S2B_35ULA_20190328_0_L1C,12058.71908,,,sentinel-2b,sentinel-2,2019-03-28T09:36:37Z,85.48,
S2B_34UFF_20190328_0_L2A,5581.363671,S2B_MSIL2A_20190328T093039_N0211_R136_T34UFF_20190328T120050.SAFE,S2B_OPER_MSI_L2A_TL_MPS__20190328T120050_A010744_T34UFF_N02.11,sentinel-2b,sentinel-2,2019-03-28T09:40:40.342000Z,98.802089,
S2B_34UFF_20190328_0_L1C,5583.530224,,,sentinel-2b,sentinel-2,2019-03-28T09:40:40Z,96.49,
S2B_34UFG_20190328_0_L2A,3036.217109,S2B_MSIL2A_20190328T093039_N0211_R136_T34UFG_20190328T120050.SAFE,S2B_OPER_MSI_L2A_TL_MPS__20190328T120050_A010744_T34UFG_N02.11,sentinel-2b,sentinel-2,2019-03-28T09:43:11.621000Z,91.962769,
S2B_34UFG_20190328_0_L1C,3038.121961,,,sentinel-2b,sentinel-2,2019-03-28T09:43:11Z,87.98,
S2B_35ULB_20190328_0_L2A,11442.47666,S2B_MSIL2A_20190328T093039_N0211_R136_T35ULB_20190328T120050.SAFE,S2B_OPER_MSI_L2A_TL_MPS__20190328T120050_A010744_T35ULB_N02.11,sentinel-2b,sentinel-2,2019-03-28T09:51:38.238000Z,88.689007,
S2B_35ULB_20190328_0_L1C,11443.63017,,,sentinel-2b,sentinel-2,2019-03-28T09:51:38Z,82.21,
S2A_32TMT_20190328_3_L2A,6031.234485,S2A_MSIL2A_20190328T102021_N0500_R065_T32TMT_20221129T232454.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221129T232454_A019653_T32TMT_N05.00,sentinel-2a,sentinel-2,2019-03-28T10:27:45.458000Z,6.197444,
S2A_32TMT_20190328_2_L2A,5536.526818,S2A_MSIL2A_20190328T102021_N0500_R065_T32TMT_20221115T132105.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221115T132105_A019653_T32TMT_N05.00,sentinel-2a,sentinel-2,2019-03-28T10:27:52.166000Z,5.322309,
S2A_32TMT_20190328_1_L2A,5569.967684,S2A_MSIL2A_20190328T102021_N0211_R065_T32TMT_20190328T180953.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20190328T180953_A019653_T32TMT_N02.11,sentinel-2a,sentinel-2,2019-03-28T10:30:35.449000Z,4.859006,"CH_Rxxx_0061, CH_Rxxx_0063, CH_Rxxx_0064"
S2A_32TMT_20190328_1_L1C,5580.503487,,,sentinel-2a,sentinel-2,2019-03-28T10:30:35Z,7.13,
S2A_32TMT_20190328_0_L2A,6069.150942,S2A_MSIL2A_20190328T102021_N0211_R065_T32TMT_20190328T161714.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20190328T161714_A019653_T32TMT_N02.11,sentinel-2a,sentinel-2,2019-03-28T10:35:23.806000Z,4.026758,"CH_R001_0002, CH_R001_0007, CH_R001_0019, CH_R001_0025, CH_R001_0027, CH_R001_0028, CH_R001_0031, CH_R001_0034, CH_R001_0038, CH_R001_0042, CH_R001_0050, CH_R001_0052, CH_R001_0057, CH_Rxxx_0025, CH_Rxxx_0077, CH_Rxxx_0078, CH_Rxxx_0080, CH_Rxxx_0082, CH_Rxxx_0083, CH_Rxxx_0086, CH_Rxxx_0087"
S2A_32TMT_20190328_0_L1C,6095.246205,,,sentinel-2a,sentinel-2,2019-03-28T10:35:23Z,1.13,
S2B_23KLQ_20190328_1_L2A,12058.6754,S2B_MSIL2A_20190328T131249_N0500_R138_T23KLQ_20221113T224617.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221113T224617_A010746_T23KLQ_N05.00,sentinel-2b,sentinel-2,2019-03-28T13:18:43.485000Z,86.860794,
S2B_23KLP_20190328_1_L2A,12058.6764,S2B_MSIL2A_20190328T131249_N0500_R138_T23KLP_20221113T224617.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221113T224617_A010746_T23KLP_N05.00,sentinel-2b,sentinel-2,2019-03-28T13:18:58.223000Z,99.932528,
S2B_23KLP_20190328_0_L2A,12058.6764,S2B_MSIL2A_20190328T131249_N0211_R138_T23KLP_20190328T183904.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190328T183904_A010746_T23KLP_N02.11,sentinel-2b,sentinel-2,2019-03-28T13:19:20.163000Z,98.345141,
S2B_23KLP_20190328_0_L1C,12058.6764,,,sentinel-2b,sentinel-2,2019-03-28T13:19:20Z,98.86,
S2B_23KKP_20190328_0_L2A,7278.501869,,,sentinel-2b,sentinel-2,2019-03-28T13:21:00Z,95.2,
S2B_23KKP_20190328_0_L1C,7278.501869,,,sentinel-2b,sentinel-2,2019-03-28T13:21:00Z,95.2,
S2B_22KHV_20190328_0_L2A,3109.181664,,,sentinel-2b,sentinel-2,2019-03-28T13:23:09Z,25.82,
S2B_22KHV_20190328_0_L1C,3109.181664,,,sentinel-2b,sentinel-2,2019-03-28T13:23:09Z,25.82,
S2B_23KKQ_20190328_0_L2A,4820.080556,,,sentinel-2b,sentinel-2,2019-03-28T13:26:01Z,33.58,
S2B_23KKQ_20190328_0_L1C,4820.080556,,,sentinel-2b,sentinel-2,2019-03-28T13:26:01Z,33.58,
S2B_23KLQ_20190328_0_L2A,12058.6754,S2B_MSIL2A_20190328T131249_N0211_R138_T23KLQ_20190328T183904.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190328T183904_A010746_T23KLQ_N02.11,sentinel-2b,sentinel-2,2019-03-28T13:26:48.074000Z,80.671348,
S2B_23KLQ_20190328_0_L1C,12058.6754,,,sentinel-2b,sentinel-2,2019-03-28T13:26:48Z,68.66,
S2B_22KHU_20190328_0_L2A,6048.718938,,,sentinel-2b,sentinel-2,2019-03-28T13:35:12Z,94.86,
S2B_22KHU_20190328_0_L1C,6048.718938,,,sentinel-2b,sentinel-2,2019-03-28T13:35:12Z,94.86,
S2B_19KCB_20190328_1_L2A,11649.19315,S2B_MSIL2A_20190328T144729_N0500_R139_T19KCB_20221115T134941.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221115T134941_A010747_T19KCB_N05.00,sentinel-2b,sentinel-2,2019-03-28T14:57:39.650000Z,82.931966,
S2B_19KBB_20190328_1_L2A,973.5147361,S2B_MSIL2A_20190328T144729_N0500_R139_T19KBB_20221115T134941.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221115T134941_A010747_T19KBB_N05.00,sentinel-2b,sentinel-2,2019-03-28T14:57:45.221000Z,38.61953,
S2B_19KCA_20190328_1_L2A,12058.67001,S2B_MSIL2A_20190328T144729_N0500_R139_T19KCA_20221115T134941.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221115T134941_A010747_T19KCA_N05.00,sentinel-2b,sentinel-2,2019-03-28T14:57:54.075000Z,11.982114,
S2B_19KBA_20190328_1_L2A,3447.61547,S2B_MSIL2A_20190328T144729_N0500_R139_T19KBA_20221115T134941.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221115T134941_A010747_T19KBA_N05.00,sentinel-2b,sentinel-2,2019-03-28T14:57:57.454000Z,0.87661,
S2B_19KCA_20190328_0_L2A,12058.67001,S2B_MSIL2A_20190328T144729_N0211_R139_T19KCA_20190328T202317.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20190328T202317_A010747_T19KCA_N02.11,sentinel-2b,sentinel-2,2019-03-28T14:59:11.005000Z,8.728923,
S2B_19KCA_20190328_0_L1C,12058.67001,,,sentinel-2b,sentinel-2,2019-03-28T14:59:11Z,7.94,
S2B_19KBB_20190328_0_L2A,1047.632024,S2B_MSIL2A_20190328T144729_N0211_R139_T19KBB_20190328T202317.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20190328T202317_A010747_T19KBB_N02.11,sentinel-2b,sentinel-2,2019-03-28T15:01:01.375000Z,33.972569,
S2B_19KBB_20190328_0_L1C,1065.915348,,,sentinel-2b,sentinel-2,2019-03-28T15:01:01Z,30.89,
S2B_19KBA_20190328_0_L2A,3520.661968,S2B_MSIL2A_20190328T144729_N0211_R139_T19KBA_20190328T202317.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20190328T202317_A010747_T19KBA_N02.11,sentinel-2b,sentinel-2,2019-03-28T15:05:32.405000Z,1.29578,PE_R001_0021
S2B_19KBA_20190328_0_L1C,3528.851008,,,sentinel-2b,sentinel-2,2019-03-28T15:05:32Z,0.35,
S2B_19KCB_20190328_0_L2A,11690.07875,S2B_MSIL2A_20190328T144729_N0211_R139_T19KCB_20190328T202317.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20190328T202317_A010747_T19KCB_N02.11,sentinel-2b,sentinel-2,2019-03-28T15:08:27.076000Z,76.339242,
S2B_19KCB_20190328_0_L1C,11702.0693,,,sentinel-2b,sentinel-2,2019-03-28T15:08:27Z,66.89,
S2B_17SKU_20190328_1_L2A,10374.55155,S2B_MSIL2A_20190328T161029_N0500_R140_T17SKU_20221118T055653.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221118T055653_A010748_T17SKU_N05.00,sentinel-2b,sentinel-2,2019-03-28T16:23:52.705000Z,2.738743,
S2B_16SGD_20190328_1_L2A,4920.198495,S2B_MSIL2A_20190328T161029_N0500_R140_T16SGD_20221118T055653.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221118T055653_A010748_T16SGD_N05.00,sentinel-2b,sentinel-2,2019-03-28T16:23:53.940000Z,2.252176,
S2B_17SKT_20190328_1_L2A,12022.52171,S2B_MSIL2A_20190328T161029_N0500_R140_T17SKT_20221118T055653.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221118T055653_A010748_T17SKT_N05.00,sentinel-2b,sentinel-2,2019-03-28T16:24:07.052000Z,2.371448,
S2B_16SGC_20190328_1_L2A,7085.877792,S2B_MSIL2A_20190328T161029_N0500_R140_T16SGC_20221118T055653.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221118T055653_A010748_T16SGC_N05.00,sentinel-2b,sentinel-2,2019-03-28T16:24:08.708000Z,2.270766,
S2B_17SKT_20190328_0_L2A,12030.21741,S2B_MSIL2A_20190328T161029_N0211_R140_T17SKT_20190328T203557.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190328T203557_A010748_T17SKT_N02.11,sentinel-2b,sentinel-2,2019-03-28T16:24:59.854000Z,1.992474,
S2B_17SKT_20190328_0_L1C,12030.44442,,,sentinel-2b,sentinel-2,2019-03-28T16:24:59Z,0.37,
S2B_17SKU_20190328_0_L2A,10440.8838,S2B_MSIL2A_20190328T161029_N0211_R140_T17SKU_20190328T203557.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190328T203557_A010748_T17SKU_N02.11,sentinel-2b,sentinel-2,2019-03-28T16:35:36.985000Z,2.070483,
S2B_17SKU_20190328_0_L1C,10448.23775,,,sentinel-2b,sentinel-2,2019-03-28T16:35:36Z,0.76,
S2B_16SGC_20190328_0_L2A,7152.684522,S2B_MSIL2A_20190328T161029_N0211_R140_T16SGC_20190328T203557.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190328T203557_A010748_T16SGC_N02.11,sentinel-2b,sentinel-2,2019-03-28T16:35:54.153000Z,1.985304,
S2B_16SGC_20190328_0_L1C,7155.285935,,,sentinel-2b,sentinel-2,2019-03-28T16:35:54Z,0.2,
S2B_16SGD_20190328_0_L2A,4988.656463,S2B_MSIL2A_20190328T161029_N0211_R140_T16SGD_20190328T203557.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190328T203557_A010748_T16SGD_N02.11,sentinel-2b,sentinel-2,2019-03-28T16:39:33.301000Z,1.819476,US_R007_0001
S2B_16SGD_20190328_0_L1C,4995.977596,,,sentinel-2b,sentinel-2,2019-03-28T16:39:33Z,0.49,
S2A_11SKD_20190328_1_L2A,12006.73918,S2A_MSIL2A_20190328T184031_N0500_R070_T11SKD_20221130T004443.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221130T004443_A019658_T11SKD_N05.00,sentinel-2a,sentinel-2,2019-03-28T18:53:36.385000Z,36.587623,
S2A_10SGJ_20190328_1_L2A,11100.29249,S2A_MSIL2A_20190328T184031_N0500_R070_T10SGJ_20221130T004443.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221130T004443_A019658_T10SGJ_N05.00,sentinel-2a,sentinel-2,2019-03-28T18:53:37.149000Z,42.095688,
S2A_11SKD_20190328_0_L2A,12010.83238,S2A_MSIL2A_20190328T184031_N0211_R070_T11SKD_20190329T003215.SAFE,S2A_OPER_MSI_L2A_TL_MPS__20190329T003215_A019658_T11SKD_N02.11,sentinel-2a,sentinel-2,2019-03-28T18:54:14.454000Z,35.918083,
S2A_11SKD_20190328_0_L1C,12011.49025,,,sentinel-2a,sentinel-2,2019-03-28T18:54:14Z,53.16,
S2A_10SGJ_20190328_0_L2A,11121.9089,S2A_MSIL2A_20190328T184031_N0211_R070_T10SGJ_20190329T003215.SAFE,S2A_OPER_MSI_L2A_TL_MPS__20190329T003215_A019658_T10SGJ_N02.11,sentinel-2a,sentinel-2,2019-03-28T18:56:05.134000Z,38.903838,
S2A_10SGJ_20190328_0_L1C,11136.81391,,,sentinel-2a,sentinel-2,2019-03-28T18:56:05Z,56.56,
S2B_52SEG_20190329_1_L2A,533.0656487,S2B_MSIL2A_20190329T021609_N0500_R003_T52SEG_20221122T110128.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221122T110128_A010754_T52SEG_N05.00,sentinel-2b,sentinel-2,2019-03-29T02:27:02.197000Z,17.533925,
S2B_52SDG_20190329_1_L2A,11135.0294,S2B_MSIL2A_20190329T021609_N0500_R003_T52SDG_20221122T110128.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20221122T110128_A010754_T52SDG_N05.00,sentinel-2b,sentinel-2,2019-03-29T02:27:09.954000Z,50.582463,
S2B_52SEG_20190329_0_L2A,563.4134168,S2B_MSIL2A_20190329T021609_N0211_R003_T52SEG_20190329T043116.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190329T043116_A010754_T52SEG_N02.11,sentinel-2b,sentinel-2,2019-03-29T02:30:36.656000Z,14.275747,
S2B_52SEG_20190329_0_L1C,564.6904039,,,sentinel-2b,sentinel-2,2019-03-29T02:30:36Z,7.51,
S2B_52SDG_20190329_0_L2A,11170.40845,S2B_MSIL2A_20190329T021609_N0211_R003_T52SDG_20190329T043116.SAFE,S2B_OPER_MSI_L2A_TL_SGS__20190329T043116_A010754_T52SDG_N02.11,sentinel-2b,sentinel-2,2019-03-29T02:43:02.074000Z,45.133055,
S2B_52SDG_20190329_0_L1C,11178.12751,,,sentinel-2b,sentinel-2,2019-03-29T02:43:02Z,35.26,
S2A_16TGN_20190329_1_L2A,12045.68296,S2A_MSIL2A_20190329T162901_N0500_R083_T16TGN_20221120T003348.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221120T003348_A019671_T16TGN_N05.00,sentinel-2a,sentinel-2,2019-03-29T16:41:34.118000Z,71.093923,
S2A_16TFN_20190329_1_L2A,12057.82964,S2A_MSIL2A_20190329T162901_N0500_R083_T16TFN_20221120T003348.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20221120T003348_A019671_T16TFN_N05.00,sentinel-2a,sentinel-2,2019-03-29T16:41:37.647000Z,52.750033,
S2A_16TGN_20190329_0_L2A,12045.68296,S2A_MSIL2A_20190329T162901_N0211_R083_T16TGN_20190329T205021.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20190329T205021_A019671_T16TGN_N02.11,sentinel-2a,sentinel-2,2019-03-29T16:43:31.148000Z,66.426095,
S2A_16TGN_20190329_0_L1C,12045.68296,,,sentinel-2a,sentinel-2,2019-03-29T16:43:31Z,66.76,
